sample_id,score,supported,contradicted,not_supported,predicate_errors,entity_errors,coref_errors,other_erros,coverage_ratio,mean_position,start_ratio,middle_ratio,end_ratio,ref_len_tokens,summary_len_tokens,rouge1_f,rouge1_p,rouge1_r,rouge2_f,rouge2_p,rouge2_r,rougeL_f,rougeL_p,rougeL_r,bert_score_f1,bert_score_precision,bert_score_recall,evidence_score,faithfulness_score,stability_score,reliability_score,execution_time,vram_max_mb,erro
110,0.99509,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06897,0.03412,1.0,0.0,0.0,7186,122,0.02898,1.0,0.0147,0.02801,0.97727,0.01421,0.02866,0.98876,0.01454,0.85888,0.95639,0.77941,0.71247,1.0,0.9329,0.84952,138.7526,4426.21,
111,0.99182,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692,0.05508,1.0,0.0,0.0,6582,124,0.03618,1.0,0.01842,0.03474,0.9697,0.01769,0.03582,0.99,0.01824,0.8722,0.95958,0.79941,0.73443,1.0,0.96843,0.86406,157.01563,4426.21,
112,0.99659,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.14909,0.85714,0.14286,0.0,3060,122,0.07771,1.0,0.04042,0.0762,0.9898,0.03962,0.07771,1.0,0.04042,0.86153,0.95302,0.78607,0.65428,0.85714,0.99993,0.76999,105.51306,4154.23,
113,0.99857,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07547,0.11673,0.88889,0.0,0.11111,13382,116,0.01741,1.0,0.00878,0.01631,0.94681,0.00823,0.01558,0.89474,0.00786,0.84094,0.91878,0.77525,0.6594,0.77778,0.96482,0.73729,349.5447,4426.26,
114,0.87208,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06522,0.08167,0.85714,0.14286,0.0,11587,120,0.02121,0.99,0.01072,0.0195,0.91919,0.00986,0.021,0.98,0.01061,0.86128,0.93181,0.80067,0.61216,0.71429,0.92841,0.68463,279.85969,4426.23,
115,0.99855,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857,0.01627,1.0,0.0,0.0,8806,124,0.02885,1.0,0.01463,0.02695,0.94286,0.01367,0.02313,0.80189,0.01174,0.86635,0.94459,0.80007,0.76227,1.0,0.99981,0.88112,188.01514,4426.22,
116,0.99941,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.01479,1.0,0.0,0.0,8085,122,0.02787,1.0,0.01413,0.0276,1.0,0.01399,0.02787,1.0,0.01413,0.8368,0.94357,0.75174,0.53618,0.5,0.9967,0.56776,244.53844,4426.22,
117,0.85726,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.21429,0.24843,0.5,0.5,0.0,3373,121,0.06791,1.0,0.03515,0.0638,0.94845,0.03301,0.06514,0.95918,0.03372,0.78781,0.84598,0.73712,0.59533,0.75,0.99933,0.6976,102.48045,4426.2,
118,0.99792,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05858,1.0,0.0,0.0,2308,120,0.09885,1.0,0.05199,0.09222,0.94118,0.04848,0.09309,0.94175,0.04897,0.85228,0.95093,0.77218,0.70844,1.0,0.96662,0.85088,98.50662,3667.21,
119,0.7774,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.30769,0.20926,0.875,0.0,0.125,3156,121,0.07626,1.0,0.03964,0.07321,0.96907,0.03804,0.07082,0.92857,0.03681,0.83012,0.87704,0.78797,0.55699,0.625,0.97256,0.62575,120.72554,4426.21,
120,0.60134,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.02083,0.01101,1.0,0.0,0.0,12050,121,0.02167,0.96296,0.01096,0.01959,0.8785,0.00991,0.01792,0.7963,0.00906,0.80542,0.91964,0.71643,0.67709,0.8,0.91444,0.74999,216.86466,4426.23,
121,0.9805,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529,0.19131,0.83333,0.16667,0.0,4329,116,0.05744,1.0,0.02957,0.05638,0.99048,0.02902,0.05744,1.0,0.02957,0.79829,0.85438,0.74911,0.596,0.83333,0.99623,0.73096,129.17254,4426.21,
122,0.99814,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09524,0.0365,1.0,0.0,0.0,5189,119,0.04788,1.0,0.02453,0.04654,0.98095,0.02384,0.04155,0.86792,0.02129,0.86105,0.94547,0.79047,0.65677,0.8,0.83059,0.73145,129.16435,4426.21,
123,0.9974,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30769,0.44815,0.33333,0.16667,0.5,3189,119,0.06897,1.0,0.03571,0.0683,1.0,0.03536,0.06897,1.0,0.03571,0.85211,0.96727,0.76146,0.58354,0.5,0.88815,0.58058,101.65481,4340.3,
124,0.99768,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04688,0.016,1.0,0.0,0.0,16213,119,0.0127,0.98864,0.00639,0.01197,0.94253,0.00603,0.01095,0.85227,0.00551,0.84499,0.91026,0.78846,0.67725,0.66667,0.99994,0.70529,310.18614,5711.86,
125,0.92591,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.13333,0.22284,0.83333,0.0,0.16667,7447,119,0.03252,1.0,0.01653,0.03058,0.94949,0.01554,0.03154,0.97,0.01603,0.85917,0.92547,0.80173,0.57184,0.66667,0.9251,0.6451,165.20371,4426.22,
126,0.99759,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.05386,1.0,0.0,0.0,10120,123,0.02224,1.0,0.01124,0.02131,0.96809,0.01077,0.01966,0.88421,0.00994,0.8302,0.89789,0.77201,0.75295,1.0,0.99999,0.87648,186.67495,4426.22,
127,0.99833,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04545,0.02213,1.0,0.0,0.0,5576,118,0.04224,1.0,0.02158,0.04102,0.9802,0.02095,0.04224,1.0,0.02158,0.86847,0.95379,0.79715,0.65433,1.0,0.99128,0.82629,145.65902,4426.21,
128,0.98149,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383,0.1178,0.75,0.25,0.0,11907,113,0.01907,0.9798,0.00963,0.0177,0.91837,0.00894,0.01888,0.9697,0.00953,0.80879,0.86548,0.75907,0.62598,0.75,0.99962,0.71295,196.49689,4426.22,
129,0.99646,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07143,0.05265,1.0,0.0,0.0,7073,125,0.03458,1.0,0.0176,0.03391,0.99,0.01725,0.03458,1.0,0.0176,0.79358,0.85,0.74418,0.66632,0.83333,0.9964,0.76613,171.67038,4426.22,
130,0.99924,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07143,0.02346,1.0,0.0,0.0,7137,117,0.03092,1.0,0.01571,0.03028,0.98936,0.01538,0.03092,1.0,0.01571,0.84119,0.92473,0.7715,0.61892,1.0,0.89034,0.79849,199.45998,4426.22,
131,0.99836,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789,0.11413,1.0,0.0,0.0,4743,121,0.05134,1.0,0.02635,0.05039,0.99038,0.02585,0.05134,1.0,0.02635,0.80894,0.86886,0.75674,0.57626,0.66667,0.88287,0.64308,146.48041,4120.83,
132,0.97503,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526,0.1084,0.75,0.25,0.0,4652,119,0.04652,1.0,0.02382,0.04557,0.98936,0.02332,0.04652,1.0,0.02382,0.85211,0.94356,0.77682,0.4495,0.75,0.91471,0.61622,137.90537,4426.21,
133,0.74017,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1889,0.75,0.25,0.0,7515,118,0.03251,1.0,0.01653,0.03151,0.97895,0.01601,0.03218,0.98958,0.01635,0.81629,0.88089,0.76051,0.65628,0.75,0.93706,0.72184,156.8136,4426.21,
134,0.99883,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09677,0.07464,1.0,0.0,0.0,7723,124,0.0307,1.0,0.01559,0.02668,0.87755,0.01355,0.02636,0.85859,0.01339,0.76302,0.7973,0.73156,0.57136,0.6,0.99986,0.62566,166.12437,4426.21,
135,0.99782,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05556,0.04259,1.0,0.0,0.0,9183,123,0.02788,1.0,0.01414,0.02707,0.9802,0.01373,0.02788,1.0,0.01414,0.84021,0.91597,0.77602,0.83275,1.0,0.99942,0.91632,156.69941,4426.21,
136,0.47466,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.06897,0.19634,0.8,0.0,0.2,7408,124,0.02479,0.86517,0.01258,0.01578,0.55682,0.00801,0.02061,0.7191,0.01045,0.80654,0.87919,0.74498,0.48112,0.4,0.9618,0.49674,159.19018,4426.21,
137,0.97932,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08696,0.26762,0.66667,0.16667,0.16667,11580,121,0.02037,1.0,0.01029,0.01878,0.93069,0.00949,0.01838,0.90196,0.00928,0.82578,0.90627,0.75842,0.66184,1.0,0.9803,0.82895,227.14654,4426.23,
138,0.83843,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.11628,0.40498,0.6,0.0,0.4,10970,121,0.01809,0.97531,0.00913,0.01626,0.8875,0.00821,0.01809,0.97531,0.00913,0.85204,0.91365,0.79822,0.66612,0.8,0.95653,0.74871,214.34579,4426.22,
139,0.95957,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07317,0.03763,1.0,0.0,0.0,10444,123,0.02151,1.0,0.01087,0.01986,0.93333,0.01003,0.01938,0.9011,0.00979,0.83394,0.88856,0.78564,0.64188,1.0,0.95151,0.81609,205.43216,4426.22,
140,,,,,,,,,,,,,,32051,119,,,,,,,,,,,,,,,,,,,"CUDA out of memory. Tried to allocate 3.70 GiB. GPU 0 has a total capacity of 12.00 GiB of which 0 bytes is free. Of the allocated memory 15.82 GiB is allocated by PyTorch, and 53.63 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
141,0.99826,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07018,0.03395,1.0,0.0,0.0,14504,128,0.01627,1.0,0.0082,0.01575,0.97849,0.00794,0.01627,1.0,0.0082,0.86661,0.93716,0.80593,0.70425,1.0,0.99908,0.85203,266.54533,4426.23,
142,0.98998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10811,0.06301,1.0,0.0,0.0,9243,114,0.02382,1.0,0.01205,0.02306,0.97826,0.01167,0.02152,0.90323,0.01089,0.85788,0.92489,0.79992,0.7465,1.0,0.99985,0.87323,206.08016,4426.22,
143,0.99918,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571,0.01794,1.0,0.0,0.0,6917,123,0.03394,1.0,0.01726,0.03295,0.98,0.01676,0.03394,1.0,0.01726,0.87565,0.94167,0.81828,0.70106,1.0,0.99981,0.85051,173.15476,4426.22,
144,0.99719,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846,0.01704,1.0,0.0,0.0,13168,123,0.01453,0.98718,0.00732,0.01416,0.97403,0.00713,0.01453,0.98718,0.00732,0.77871,0.83678,0.72819,0.77605,1.0,0.99212,0.88723,260.34342,4426.23,
145,0.99677,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571,0.18276,0.8,0.0,0.2,21450,116,0.01145,1.0,0.00576,0.011,0.9703,0.00553,0.01134,0.9902,0.0057,0.8715,0.95197,0.80357,0.54674,0.6,0.99957,0.61333,411.75077,9540.53,
146,0.99811,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04839,0.11252,0.8,0.2,0.0,15649,115,0.01481,0.99,0.00746,0.01347,0.90909,0.00679,0.01452,0.97,0.00731,0.83133,0.92116,0.75746,0.51146,0.6,0.9998,0.59571,252.68909,5454.08,
147,0.0186,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.2,0.17798,1.0,0.0,0.0,3722,126,0.06207,0.9802,0.03205,0.05144,0.82,0.02655,0.05204,0.82178,0.02687,0.81842,0.85649,0.78359,0.73337,1.0,0.9961,0.8663,101.73572,4120.83,
148,0.99749,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043,0.08718,1.0,0.0,0.0,5701,129,0.04297,1.0,0.02196,0.0392,0.92079,0.02003,0.03792,0.88235,0.01938,0.84311,0.91645,0.78064,0.62009,0.8,0.99986,0.73003,190.09726,4426.22,
149,0.99224,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.08439,1.0,0.0,0.0,3065,122,0.07458,0.9703,0.03878,0.07007,0.92,0.03642,0.0723,0.94059,0.03759,0.85284,0.9216,0.79363,0.63684,1.0,0.98976,0.81739,93.25015,4426.2,
